customer_id,age,gender,city,account_age_days,account_type,preferred_device,preferred_payment_method
C19014,18,Female,Indore,1263,Basic,iOS,Card
C19015,19,Other,Lucknow,1068,Standard,Android,UPI
C19016,26,Male,Kolkata,403,Standard,iOS,Wallet
C19017,32,Male,Hyderabad,1668,Standard,Android,Net Banking
C19018,40,Male,Ahmedabad,467,Standard,Android,UPI
C19019,34,Male,Lucknow,1462,Premium,Android,UPI
C19020,40,Female,Bengaluru,273,Standard,Android,UPI
C19021,31,Male,Chandigarh,89,Standard,iOS,Card
C19022,25,Female,Noida,297,Standard,Android,Card
C19023,29,Female,Chennai,1165,Standard,iOS,Card
C19024,37,Female,Ahmedabad,420,Basic,Web,UPI
C19025,40,Female,Chennai,746,Basic,iOS,UPI
C19026,30,Female,Ahmedabad,1196,Standard,Android,UPI
C19027,23,Male,Lucknow,1422,Standard,iOS,Card
C19028,34,Female,Mumbai,1731,Basic,Android,UPI
C19029,35,Female,Mumbai,909,Standard,Android,UPI
C19030,42,Female,Bengaluru,259,Premium,Android,UPI
C19031,25,Male,Noida,2157,Premium,Android,Card
C19032,25,Male,Hyderabad,1717,Basic,Android,Card
C19033,38,Male,Kanpur,1827,Basic,Android,UPI
C19034,27,Male,Hyderabad,2032,Premium,Android,UPI
C19035,27,Male,Bengaluru,1549,Premium,iOS,Card
C19036,42,Female,Kanpur,2185,Basic,Web,Card
C19037,19,Male,Pune,1148,Basic,iOS,UPI
C19038,50,Male,Bengaluru,1245,Basic,Android,Card
C19039,25,Female,Mumbai,1312,Standard,iOS,Card
C19040,39,Male,Mumbai,1132,Standard,iOS,UPI
C19041,30,Female,Delhi,989,Basic,Android,Card
C19042,33,Male,Bengaluru,747,Standard,Android,UPI
C19043,29,Female,Pune,1754,Basic,Android,Card
C19044,39,Male,Bengaluru,742,Basic,Android,Net Banking
C19045,28,Female,Mumbai,2000,Standard,Web,UPI
C19046,26,Male,Bengaluru,1657,Standard,Android,UPI
C19047,47,Male,Hyderabad,2198,Basic,Android,Card
C19048,31,Female,Chandigarh,1430,Basic,iOS,Card
C19049,25,Female,Hyderabad,1329,Basic,iOS,UPI
C19050,18,Male,Mumbai,756,Premium,iOS,UPI
C19051,48,Female,Pune,1509,Premium,Android,UPI
C19052,26,Female,Noida,1289,Standard,iOS,UPI
C19053,50,Male,Jaipur,897,Premium,Android,Wallet
C19054,35,Male,Lucknow,176,Standard,iOS,Card
C19055,32,Female,Noida,48,Basic,Web,UPI
C19056,33,Male,Kolkata,530,Standard,iOS,Wallet
C19057,51,Female,Chandigarh,1556,Premium,Android,UPI
C19058,18,Male,Mumbai,2023,Standard,Web,Net Banking
C19059,33,Female,Lucknow,2056,Premium,Android,Net Banking
C19060,29,Female,Lucknow,1169,Standard,Android,UPI
C19061,29,Female,Noida,1895,Premium,iOS,Wallet
C19062,32,Other,Chennai,39,Standard,Android,Card
C19063,29,Female,Jaipur,1936,Standard,Android,UPI
C19064,33,Male,Delhi,2121,Premium,Android,UPI
C19065,31,Male,Pune,902,Basic,Android,UPI
C19066,19,Male,Bengaluru,128,Standard,Android,Card
C19067,34,Female,Pune,1578,Basic,iOS,UPI
C19068,37,Male,Kolkata,59,Premium,iOS,UPI
C19069,26,Male,Bengaluru,1415,Standard,Web,UPI
C19070,48,Female,Delhi,727,Basic,Web,UPI
C19071,43,Female,Bengaluru,1203,Standard,Web,UPI
C19072,39,Male,Kolkata,2026,Basic,Android,UPI
C19073,38,Female,Kolkata,359,Standard,Android,Card
C19074,31,Male,Ahmedabad,103,Basic,iOS,UPI
C19075,41,Male,Mumbai,1278,Premium,Web,Card
C19076,45,Female,Lucknow,1541,Standard,iOS,UPI
C19077,38,Female,Kolkata,677,Premium,iOS,UPI
C19078,26,Female,Mumbai,386,Basic,iOS,Net Banking
C19079,31,Male,Bengaluru,1556,Basic,Android,UPI
C19080,36,Male,Hyderabad,1525,Premium,Android,UPI
C19081,39,Male,Bengaluru,2080,Standard,Android,UPI
C19082,30,Male,Mumbai,1905,Basic,iOS,UPI
C19083,26,Male,Delhi,1609,Premium,Android,UPI
C19084,45,Female,Mumbai,73,Basic,Android,Wallet
C19085,21,Female,Mumbai,593,Basic,Android,UPI
C19086,23,Female,Bengaluru,1451,Standard,Android,Card
C19087,19,Female,Lucknow,1039,Standard,Android,UPI
C19088,23,Female,Chennai,142,Standard,iOS,UPI
C19089,42,Male,Hyderabad,1255,Basic,Web,Card
C19090,43,Female,Kolkata,1678,Basic,Android,Card
C19091,30,Female,Chennai,1605,Basic,Android,UPI
C19092,35,Male,Mumbai,2032,Basic,Android,UPI
C19093,31,Male,Delhi,350,Basic,Android,UPI
C19094,20,Male,Delhi,2100,Standard,iOS,Net Banking
C19095,51,Female,Pune,1170,Premium,iOS,Card
C19096,43,Female,Hyderabad,693,Premium,Android,Net Banking
C19097,34,Female,Hyderabad,1896,Standard,iOS,UPI
C19098,23,Female,Pune,254,Basic,Web,UPI
C19099,29,Female,Indore,89,Standard,Android,Card
C19100,25,Male,Bengaluru,1615,Premium,Web,Net Banking
C19101,32,Male,Chennai,1608,Basic,Android,Card
C19102,34,Female,Chennai,226,Basic,Android,UPI
C19103,28,Female,Ahmedabad,1940,Basic,Android,UPI
C19104,18,Male,Ahmedabad,1854,Standard,Android,Net Banking
C19105,50,Male,Ahmedabad,1756,Premium,Android,Card
C19106,33,Male,Delhi,879,Standard,Android,Wallet
C19107,35,Male,Hyderabad,2052,Standard,Android,Card
C19108,27,Male,Jaipur,314,Standard,iOS,UPI
C19109,18,Male,Hyderabad,1728,Premium,Android,UPI
C19110,30,Female,Chandigarh,1855,Basic,Android,UPI
C19111,28,Male,Bengaluru,1154,Standard,iOS,UPI
C19112,37,Male,Chennai,780,Premium,iOS,Card
C19113,39,Female,Hyderabad,1064,Premium,iOS,UPI
C19114,38,Male,Hyderabad,133,Basic,Android,UPI
C19115,40,Female,Lucknow,99,Basic,Web,UPI
C19116,47,Male,Delhi,762,Premium,Android,Wallet
C19117,35,Female,Pune,70,Premium,iOS,Card
C19118,41,Male,Pune,1408,Basic,Android,UPI
C19119,35,Female,Lucknow,1417,Basic,Web,Card
C19120,18,Male,Pune,1884,Basic,Android,Wallet
C19121,30,Male,Indore,627,Standard,Web,Card
C19122,23,Female,Kanpur,1798,Basic,Web,UPI
C19123,33,Female,Bengaluru,696,Basic,Android,UPI
C19124,24,Male,Lucknow,1207,Standard,Android,Card
C19125,36,Male,Indore,1781,Basic,Android,UPI
C19126,40,Male,Delhi,801,Premium,Android,UPI
C19127,42,Female,Pune,271,Standard,Android,UPI
C19128,46,Male,Bengaluru,1799,Standard,Android,UPI
C19129,18,Male,Kolkata,645,Premium,Android,UPI
C19130,20,Male,Mumbai,500,Basic,Android,UPI
C19131,57,Female,Ahmedabad,1516,Basic,Android,UPI
C19132,40,Female,Hyderabad,1189,Standard,Android,Card
C19133,33,Male,Pune,96,Standard,Android,Wallet
C19134,31,Female,Mumbai,2014,Standard,Android,UPI
C19135,30,Female,Kolkata,1157,Premium,Android,Card
C19136,18,Male,Chennai,616,Premium,iOS,UPI
C19137,24,Female,Pune,215,Basic,iOS,Card
C19138,30,Male,Bengaluru,1517,Basic,Web,UPI
C19139,25,Other,Delhi,1682,Standard,Android,Net Banking
C19140,26,Male,Hyderabad,1654,Premium,Android,UPI
C19141,54,Male,Gurugram,1407,Basic,Android,UPI
C19142,29,Male,Delhi,1930,Basic,Android,Card
C19143,34,Male,Kolkata,1350,Basic,Web,Card
C19144,33,Male,Mumbai,554,Premium,iOS,UPI
C19145,36,Male,Ahmedabad,510,Basic,Web,UPI
C19146,27,Male,Delhi,864,Standard,Web,Card
C19147,42,Female,Hyderabad,1602,Basic,Android,Wallet
C19148,35,Female,Bengaluru,78,Standard,Android,Card
C19149,19,Female,Mumbai,684,Basic,Android,UPI
C19150,30,Male,Bengaluru,968,Standard,iOS,Net Banking
C19151,29,Male,Bengaluru,1268,Basic,iOS,Card
C19152,29,Other,Chennai,349,Basic,Android,Card
C19153,36,Male,Indore,229,Basic,Web,UPI
C19154,37,Male,Hyderabad,2004,Standard,iOS,UPI
C19155,36,Male,Noida,238,Standard,Web,UPI
C19156,34,Female,Hyderabad,202,Basic,Android,Card
C19157,32,Male,Mumbai,450,Basic,iOS,UPI
C19158,18,Female,Delhi,774,Standard,iOS,Card
C19159,38,Male,Hyderabad,498,Basic,Android,UPI
C19160,35,Male,Bengaluru,1797,Standard,Android,Net Banking
C19161,22,Female,Kanpur,304,Basic,Android,UPI
C19162,34,Male,Kolkata,332,Standard,Android,Wallet
C19163,37,Male,Pune,286,Standard,iOS,Card
C19164,42,Male,Chennai,1446,Premium,Web,Card
C19165,36,Male,Hyderabad,1937,Standard,Web,UPI
C19166,34,Female,Pune,383,Basic,Android,UPI
C19167,40,Male,Mumbai,1233,Basic,iOS,Net Banking
C19168,28,Female,Delhi,837,Standard,Android,Net Banking
C19169,35,Female,Bengaluru,1380,Basic,Android,Card
C19170,25,Male,Delhi,1440,Basic,Web,UPI
C19171,41,Male,Kolkata,654,Premium,Web,Card
C19172,18,Male,Mumbai,1341,Basic,Web,Card
C19173,38,Female,Delhi,150,Standard,Android,Card
C19174,31,Male,Noida,1084,Basic,iOS,UPI
C19175,40,Male,Chandigarh,2131,Basic,Android,Card
C19176,24,Male,Chennai,1980,Basic,iOS,Card
C19177,32,Female,Chennai,147,Basic,Android,Net Banking
C19178,32,Female,Jaipur,154,Basic,Android,Net Banking
C19179,35,Male,Mumbai,1815,Premium,Web,UPI
C19180,22,Male,Hyderabad,484,Standard,Android,Card
C19181,37,Female,Mumbai,1473,Basic,Web,Card
C19182,18,Male,Hyderabad,1208,Basic,Android,Card
C19183,25,Other,Chandigarh,914,Premium,iOS,UPI
C19184,18,Female,Ahmedabad,698,Basic,Web,Card
C19185,38,Male,Chandigarh,1650,Basic,Android,UPI
C19186,35,Other,Ahmedabad,589,Standard,Android,UPI
C19187,35,Female,Pune,1689,Standard,iOS,UPI
C19188,44,Female,Ahmedabad,534,Basic,Android,Card
C19189,28,Female,Kolkata,1935,Standard,Android,UPI
C19190,36,Male,Hyderabad,1551,Basic,Android,Card
C19191,32,Female,Bengaluru,1212,Standard,Android,Net Banking
C19192,30,Female,Chennai,245,Basic,Android,Card
C19193,43,Female,Bengaluru,493,Premium,Android,Net Banking
C19194,50,Male,Chennai,1401,Standard,Android,UPI
C19195,27,Male,Delhi,1272,Basic,Web,UPI
C19196,39,Male,Pune,253,Standard,Android,UPI
C19197,34,Male,Delhi,245,Basic,Android,Net Banking
C19198,34,Male,Bengaluru,1346,Premium,iOS,Card
C19199,33,Male,Chennai,846,Basic,iOS,UPI
C19200,28,Male,Delhi,1058,Basic,Android,Net Banking
C19201,18,Female,Indore,1354,Standard,Android,Card
C19202,45,Female,Hyderabad,1873,Basic,Android,Net Banking
C19203,25,Female,Bengaluru,576,Basic,Web,UPI
C19204,29,Male,Mumbai,1535,Standard,Web,Net Banking
C19205,29,Male,Lucknow,1907,Standard,Android,UPI
C19206,24,Female,Pune,2013,Basic,Android,UPI
C19207,33,Female,Hyderabad,2148,Standard,iOS,UPI
C19208,31,Male,Delhi,39,Standard,iOS,Card
C19209,25,Other,Ahmedabad,194,Premium,Android,Card
C19210,32,Male,Gurugram,1915,Standard,Web,UPI
C19211,31,Female,Hyderabad,476,Standard,iOS,UPI
C19212,39,Male,Mumbai,659,Standard,Android,UPI
C19213,19,Female,Mumbai,1056,Basic,Android,UPI
C19214,24,Male,Mumbai,1452,Standard,Android,Wallet
C19215,38,Male,Ahmedabad,112,Standard,iOS,Net Banking
C19216,25,Male,Chandigarh,1437,Basic,Android,UPI
C19217,23,Female,Chandigarh,231,Standard,iOS,Net Banking
C19218,26,Male,Jaipur,832,Basic,Web,Card
C19219,30,Female,Delhi,1984,Standard,iOS,UPI
C19220,30,Female,Indore,302,Standard,Android,Card
C19221,29,Male,Bengaluru,128,Premium,Android,UPI
C19222,22,Male,Bengaluru,1061,Basic,Android,UPI
C19223,38,Male,Kolkata,567,Premium,Android,Card
C19224,43,Female,Mumbai,563,Basic,iOS,Net Banking
C19225,18,Female,Lucknow,949,Standard,Android,UPI
C19226,18,Female,Chandigarh,399,Standard,Android,Card
C19227,40,Male,Jaipur,74,Basic,iOS,Net Banking
C19228,45,Female,Jaipur,2038,Premium,Android,Net Banking
C19229,18,Other,Hyderabad,1788,Standard,Web,UPI
C19230,38,Male,Mumbai,923,Basic,iOS,UPI
C19231,46,Male,Jaipur,1831,Standard,Android,UPI
C19232,23,Male,Pune,2191,Standard,Web,UPI
C19233,45,Male,Noida,886,Standard,Android,Net Banking
C19234,29,Male,Mumbai,368,Basic,Android,UPI
C19235,34,Male,Bengaluru,467,Basic,Android,Net Banking
C19236,25,Female,Bengaluru,2115,Basic,Android,UPI
C19237,40,Female,Kolkata,1966,Standard,iOS,UPI
C19238,39,Male,Jaipur,1548,Standard,Web,UPI
C19239,47,Female,Indore,1502,Standard,iOS,Card
C19240,44,Male,Bengaluru,694,Basic,Android,UPI
C19241,31,Other,Chennai,1166,Standard,Android,Wallet
C19242,59,Male,Mumbai,829,Premium,Android,UPI
C19243,43,Female,Delhi,881,Basic,Android,Net Banking
C19244,36,Female,Bengaluru,1607,Standard,Web,UPI
C19245,22,Female,Pune,1200,Premium,Android,Card
C19246,18,Female,Hyderabad,959,Basic,Android,UPI
C19247,18,Male,Bengaluru,571,Standard,iOS,Card
C19248,23,Male,Pune,1451,Basic,iOS,Card
C19249,43,Male,Lucknow,1005,Basic,Web,UPI
C19250,35,Male,Delhi,138,Standard,Web,UPI
C19251,25,Female,Bengaluru,1518,Basic,Android,UPI
C19252,30,Female,Ahmedabad,757,Premium,Web,Card
C19253,29,Male,Jaipur,922,Basic,Web,Net Banking
C19254,38,Female,Lucknow,2175,Basic,Web,UPI
C19255,23,Female,Delhi,1516,Basic,Web,UPI
C19256,34,Male,Chennai,175,Standard,iOS,UPI
C19257,34,Female,Kanpur,1633,Basic,Android,Card
C19258,23,Female,Hyderabad,663,Basic,Web,UPI
C19259,45,Male,Hyderabad,1665,Basic,Android,UPI
C19260,28,Female,Chandigarh,788,Standard,Web,Card
C19261,22,Male,Mumbai,1265,Basic,Android,UPI
C19262,39,Female,Ahmedabad,1537,Premium,Android,UPI
C19263,31,Male,Lucknow,430,Basic,iOS,UPI
C19264,35,Male,Delhi,324,Basic,Android,Wallet
C19265,20,Female,Ahmedabad,1550,Standard,Android,UPI
C19266,38,Female,Hyderabad,185,Basic,iOS,Net Banking
C19267,51,Male,Lucknow,1807,Standard,Android,Card
C19268,20,Male,Noida,970,Premium,Web,Card
C19269,34,Male,Kanpur,234,Standard,Web,Net Banking
C19270,24,Male,Mumbai,1687,Premium,Android,Wallet
C19271,55,Female,Ahmedabad,1974,Standard,iOS,UPI
C19272,42,Male,Noida,175,Basic,Android,Card
C19273,34,Male,Pune,2072,Basic,iOS,UPI
C19274,20,Male,Pune,929,Standard,Android,UPI
C19275,22,Female,Mumbai,1480,Premium,Android,Net Banking
C19276,38,Male,Lucknow,608,Standard,Web,Wallet
C19277,19,Male,Mumbai,271,Standard,Android,Card
C19278,19,Male,Bengaluru,2171,Basic,iOS,UPI
C19279,31,Female,Noida,1448,Standard,Android,Card
C19280,32,Male,Gurugram,583,Standard,Web,Wallet
C19281,34,Female,Chandigarh,802,Premium,iOS,Net Banking
C19282,27,Male,Chennai,1674,Standard,iOS,Net Banking
C19283,39,Female,Delhi,688,Basic,Android,UPI
C19284,23,Male,Chennai,1522,Standard,iOS,UPI
C19285,37,Female,Mumbai,109,Basic,Android,UPI
C19286,33,Female,Kanpur,2172,Standard,iOS,UPI
C19287,36,Female,Pune,1602,Standard,Web,UPI
C19288,42,Male,Hyderabad,760,Premium,iOS,UPI
C19289,27,Female,Mumbai,1259,Standard,Android,Card
C19290,25,Male,Hyderabad,407,Basic,Web,Net Banking
C19291,18,Male,Kanpur,1008,Basic,iOS,Card
C19292,18,Other,Ahmedabad,796,Basic,iOS,UPI
C19293,29,Male,Mumbai,873,Standard,Web,UPI
C19294,30,Male,Delhi,1794,Standard,Android,Wallet
C19295,21,Male,Hyderabad,923,Standard,Android,Wallet
C19296,23,Female,Mumbai,43,Standard,Android,Wallet
C19297,45,Male,Gurugram,1013,Standard,iOS,Wallet
C19298,39,Male,Kolkata,142,Basic,Android,UPI
C19299,20,Female,Mumbai,1066,Standard,iOS,Card
C19300,27,Female,Jaipur,1504,Standard,Android,UPI
C19301,35,Male,Bengaluru,241,Basic,iOS,UPI
C19302,25,Male,Delhi,167,Basic,Android,UPI
C19303,24,Female,Pune,855,Standard,Android,Net Banking
C19304,28,Male,Mumbai,1076,Basic,Android,UPI
C19305,41,Female,Hyderabad,168,Standard,iOS,UPI
C19306,42,Male,Lucknow,736,Premium,Android,Net Banking
C19307,24,Male,Noida,1713,Basic,iOS,UPI
C19308,35,Female,Bengaluru,1268,Premium,Android,Card
C19309,31,Male,Kolkata,1163,Basic,iOS,Card
C19310,22,Male,Delhi,257,Standard,Android,UPI
C19311,28,Female,Pune,1764,Basic,Android,UPI
C19312,20,Female,Delhi,1314,Standard,Web,UPI
C19313,41,Male,Pune,961,Premium,Web,Card
C19314,45,Male,Delhi,1363,Basic,Android,Card
C19315,27,Male,Gurugram,362,Premium,Android,UPI
C19316,25,Male,Kanpur,1500,Standard,iOS,Card
C19317,40,Male,Bengaluru,680,Premium,Web,UPI
C19318,42,Male,Jaipur,119,Standard,Android,Card
C19319,21,Male,Mumbai,537,Standard,iOS,Card
C19320,30,Female,Ahmedabad,822,Premium,Android,Net Banking
C19321,30,Female,Bengaluru,984,Standard,Android,UPI
C19322,24,Male,Mumbai,526,Standard,Android,Card
C19323,34,Other,Kolkata,1741,Basic,iOS,UPI
C19324,25,Male,Hyderabad,602,Basic,iOS,UPI
C19325,26,Male,Chennai,283,Standard,iOS,UPI
C19326,30,Female,Chennai,512,Basic,Android,UPI
C19327,18,Male,Mumbai,898,Standard,Android,UPI
C19328,18,Female,Mumbai,127,Premium,Android,Wallet
C19329,39,Male,Pune,229,Standard,Android,UPI
C19330,24,Male,Pune,371,Premium,Android,Wallet
C19331,50,Male,Mumbai,879,Basic,iOS,UPI
C19332,49,Male,Hyderabad,2095,Basic,Android,Card
C19333,26,Female,Pune,1294,Basic,Web,UPI
C19334,52,Male,Kolkata,207,Premium,iOS,Net Banking
C19335,39,Female,Lucknow,179,Standard,Android,UPI
C19336,25,Male,Hyderabad,254,Premium,Web,UPI
C19337,18,Female,Chennai,174,Basic,Android,UPI
C19338,37,Male,Pune,1126,Basic,Android,Card
C19339,31,Male,Bengaluru,1615,Standard,iOS,Net Banking
C19340,35,Male,Mumbai,972,Standard,Web,Card
C19341,29,Male,Mumbai,914,Standard,Android,UPI
C19342,21,Female,Lucknow,1320,Standard,Android,Wallet
C19343,27,Male,Delhi,792,Standard,iOS,UPI
C19344,37,Male,Pune,1785,Standard,Android,UPI
C19345,28,Male,Pune,1519,Basic,Web,UPI
C19346,28,Female,Hyderabad,2163,Basic,Android,Card
C19347,18,Male,Lucknow,213,Basic,Web,Net Banking
C19348,32,Female,Kolkata,970,Standard,Android,Card
C19349,21,Female,Mumbai,1895,Standard,Web,UPI
C19350,39,Female,Jaipur,1489,Standard,iOS,UPI
C19351,24,Male,Chennai,1712,Premium,Web,UPI
C19352,28,Female,Bengaluru,1046,Standard,Android,Wallet
C19353,50,Male,Ahmedabad,875,Standard,Android,UPI
C19354,28,Female,Kolkata,1663,Standard,Android,Net Banking
C19355,27,Female,Bengaluru,1047,Premium,iOS,UPI
C19356,36,Male,Chandigarh,913,Basic,Android,Card
C19357,18,Female,Kolkata,893,Standard,Android,Card
C19358,42,Female,Pune,298,Basic,Android,Net Banking
C19359,40,Female,Mumbai,1733,Premium,iOS,Card
C19360,36,Female,Bengaluru,1877,Basic,iOS,UPI
C19361,18,Male,Hyderabad,92,Basic,Android,UPI
C19362,29,Male,Pune,903,Standard,iOS,UPI
C19363,20,Male,Chennai,1486,Standard,Android,Card
C19364,41,Female,Jaipur,355,Basic,Web,UPI
C19365,40,Female,Bengaluru,686,Standard,Web,Card
C19366,34,Male,Kolkata,2116,Standard,Android,Card
C19367,20,Female,Lucknow,1721,Basic,Android,UPI
C19368,44,Female,Jaipur,1933,Standard,iOS,UPI
C19369,29,Female,Jaipur,2165,Basic,iOS,UPI
C19370,47,Male,Kanpur,1508,Standard,Web,UPI
C19371,33,Male,Mumbai,635,Basic,Android,UPI
C19372,36,Female,Kolkata,2098,Standard,Android,UPI
C19373,27,Female,Indore,997,Standard,Android,UPI
C19374,44,Male,Pune,1199,Basic,Android,UPI
C19375,36,Female,Delhi,1218,Standard,Web,UPI
C19376,44,Male,Chandigarh,1220,Basic,Web,UPI
C19377,33,Male,Delhi,1225,Basic,Android,Wallet
C19378,31,Female,Bengaluru,1716,Premium,Android,Card
C19379,36,Female,Delhi,369,Premium,iOS,UPI
C19380,44,Male,Hyderabad,987,Standard,Android,Card
C19381,40,Male,Hyderabad,1295,Standard,iOS,Card
C19382,32,Male,Chennai,1239,Standard,iOS,UPI
C19383,18,Female,Noida,1600,Basic,iOS,Card
C19384,38,Female,Chennai,755,Basic,Android,Net Banking
C19385,18,Male,Chennai,2078,Standard,iOS,Net Banking
C19386,31,Female,Kanpur,61,Standard,iOS,UPI
C19387,30,Female,Lucknow,1604,Standard,iOS,UPI
C19388,18,Female,Delhi,397,Premium,iOS,UPI
C19389,34,Male,Mumbai,1339,Basic,Web,UPI
C19390,50,Female,Pune,81,Basic,Android,Net Banking
C19391,28,Male,Lucknow,536,Standard,Android,Wallet
C19392,38,Male,Chennai,879,Standard,Android,Card
C19393,52,Other,Delhi,242,Basic,iOS,UPI
C19394,39,Male,Ahmedabad,742,Basic,Android,UPI
C19395,25,Male,Kolkata,1406,Standard,Android,UPI
C19396,33,Female,Pune,381,Standard,Android,Card
C19397,35,Male,Kanpur,1386,Basic,Web,UPI
C19398,44,Male,Jaipur,1045,Standard,iOS,Card
C19399,42,Male,Kolkata,1851,Premium,Android,Wallet
C19400,18,Male,Kolkata,1413,Standard,Android,UPI
C19401,23,Female,Kolkata,998,Standard,Android,Wallet
C19402,30,Male,Chennai,1820,Basic,Web,UPI
C19403,22,Male,Hyderabad,403,Standard,Web,UPI
C19404,18,Male,Ahmedabad,1260,Basic,iOS,UPI
C19405,24,Male,Pune,517,Premium,Android,UPI
C19406,31,Female,Chennai,1007,Basic,Web,Card
C19407,26,Male,Mumbai,1063,Premium,Android,Card
C19408,22,Female,Kolkata,1328,Basic,iOS,Card
C19409,31,Male,Kolkata,707,Standard,Android,UPI
C19410,34,Female,Bengaluru,1466,Standard,Android,Card
C19411,27,Female,Bengaluru,421,Basic,Android,Card
C19412,43,Male,Delhi,392,Basic,Android,UPI
C19413,32,Male,Indore,264,Basic,iOS,UPI
C19414,23,Male,Lucknow,1073,Standard,iOS,Card
C19415,21,Male,Pune,924,Standard,Web,Net Banking
C19416,29,Male,Hyderabad,1821,Premium,iOS,Net Banking
C19417,41,Male,Ahmedabad,762,Basic,Android,Wallet
C19418,24,Male,Chennai,1290,Standard,Android,UPI
C19419,36,Male,Indore,2124,Basic,iOS,Card
C19420,32,Male,Mumbai,1366,Standard,Android,UPI
C19421,49,Male,Mumbai,1888,Basic,Android,UPI
C19422,35,Male,Pune,1135,Premium,Android,UPI
C19423,25,Male,Delhi,428,Standard,iOS,Card
C19424,38,Male,Pune,1005,Standard,iOS,Card
C19425,38,Male,Jaipur,1664,Basic,Android,Card
C19426,27,Male,Mumbai,280,Standard,Web,Card
C19427,21,Male,Hyderabad,1072,Basic,Web,UPI
C19428,36,Female,Kolkata,1153,Standard,iOS,UPI
C19429,32,Female,Lucknow,2039,Standard,Android,UPI
C19430,18,Male,Chennai,2150,Basic,iOS,UPI
C19431,33,Female,Delhi,1349,Basic,Android,UPI
C19432,25,Female,Pune,489,Basic,Android,Wallet
C19433,18,Female,Hyderabad,472,Standard,iOS,Wallet
C19434,28,Female,Jaipur,1329,Basic,Web,Net Banking
C19435,43,Male,Pune,455,Basic,Android,UPI
C19436,42,Male,Bengaluru,1491,Basic,Android,Card
C19437,40,Male,Ahmedabad,2129,Basic,Android,Wallet
C19438,33,Female,Chennai,436,Standard,Android,UPI
C19439,36,Female,Delhi,2022,Standard,iOS,UPI
C19440,32,Female,Pune,114,Basic,Android,UPI
C19441,21,Female,Gurugram,1077,Standard,Android,Net Banking
C19442,23,Female,Ahmedabad,867,Standard,Web,Card
C19443,26,Male,Bengaluru,1253,Basic,Web,Wallet
C19444,44,Female,Ahmedabad,1079,Premium,Web,UPI
C19445,41,Male,Bengaluru,1217,Standard,Android,UPI
C19446,21,Male,Chennai,291,Standard,Web,Card
C19447,31,Female,Chennai,1686,Standard,Android,UPI
C19448,27,Male,Delhi,2078,Standard,Android,Wallet
C19449,30,Male,Bengaluru,1059,Basic,Android,Card
C19450,26,Female,Gurugram,1889,Basic,Web,Card
C19451,44,Male,Delhi,296,Standard,Android,UPI
C19452,31,Male,Jaipur,1618,Premium,Web,Card
C19453,33,Male,Kolkata,733,Premium,Web,Wallet
C19454,33,Male,Chennai,1483,Basic,Web,Net Banking
C19455,22,Female,Mumbai,1263,Premium,Android,Card
C19456,32,Female,Delhi,125,Standard,Android,Card
C19457,41,Male,Delhi,791,Standard,Android,UPI
C19458,44,Male,Pune,973,Premium,Android,UPI
C19459,21,Male,Indore,1795,Premium,Android,Net Banking
C19460,18,Male,Kanpur,268,Standard,iOS,UPI
C19461,32,Male,Mumbai,2086,Standard,Web,UPI
C19462,41,Male,Bengaluru,134,Standard,Web,Net Banking
C19463,34,Female,Delhi,555,Standard,Android,Card
C19464,37,Female,Indore,339,Standard,Android,Card
C19465,19,Female,Delhi,1959,Basic,Android,UPI
C19466,26,Female,Delhi,1261,Premium,Web,Net Banking
C19467,18,Male,Pune,1583,Basic,Android,UPI
C19468,30,Male,Pune,1523,Basic,Android,UPI
C19469,18,Male,Delhi,1303,Basic,Android,UPI
C19470,43,Female,Kolkata,679,Basic,iOS,UPI
C19471,45,Male,Mumbai,312,Basic,Android,UPI
C19472,32,Female,Mumbai,975,Basic,Web,UPI
C19473,18,Male,Mumbai,921,Premium,Web,UPI
C19474,34,Female,Bengaluru,977,Standard,Web,Net Banking
C19475,48,Male,Indore,2189,Premium,Android,UPI
